Name,Description,final_model_importance,mean_outer_fold_importance,outer_folds_used
ENSG00000119682.16,AREL1,0.0009947673,0.00012723202,1
ENSG00000169727.12,GPS1,0.0009881445,0.0,0
ENSG00000201185.1,RNA5SP202,0.0009866261,0.0,0
ENSG00000259933.6,RP11-304L19.1,0.0009854785,0.0,0
ENSG00000129173.12,E2F8,0.0009820531,0.0,0
ENSG00000244414.6,CFHR1,0.0009766326,0.0,0
ENSG00000273703.1,HIST1H2BM,0.0009726952,0.0,0
ENSG00000171564.11,FGB,0.00097182376,0.00091022963,1
ENSG00000143443.9,C1orf56,0.0009668946,0.0,0
ENSG00000132821.11,VSTM2L,0.00096289866,0.0009650217,1
ENSG00000099834.18,CDHR5,0.00096221775,0.0,0
ENSG00000123143.12,PKN1,0.00095318473,0.0,0
ENSG00000241350.1,PMS2P11,0.00095149747,0.0,0
ENSG00000234241.1,RP4-775C13.1,0.0009513638,0.0,0
ENSG00000141258.12,SGSM2,0.0009478735,0.0,0
ENSG00000156650.12,KAT6B,0.0009437493,0.0,0
ENSG00000113558.18,SKP1,0.0009425536,0.0,0
ENSG00000211638.2,IGLV8-61,0.00094125804,0.0,0
ENSG00000240787.1,RP11-615J4.4,0.00094063877,0.0,0
ENSG00000115339.13,GALNT3,0.00093308557,0.0,0
ENSG00000220157.4,HNRNPA1P12,0.00093141256,0.00038872566,1
ENSG00000246575.2,AC093162.5,0.0009296412,0.0,0
ENSG00000228407.2,RP4-800M22.1,0.00092643284,0.0,0
ENSG00000260621.1,RP11-413H22.2,0.00092627754,0.0,0
ENSG00000197894.10,ADH5,0.0009161251,0.0,0
ENSG00000196371.3,FUT4,0.0009156543,0.0,0
ENSG00000204652.6,RPS26P8,0.0009152444,0.0,0
ENSG00000100027.14,YPEL1,0.0009125174,0.0,0
ENSG00000130822.15,PNCK,0.0009104628,0.0,0
ENSG00000110696.9,C11orf58,0.00090513536,0.002123796,3
ENSG00000226963.1,AC078883.4,0.0009044468,0.0,0
ENSG00000188993.3,LRRC66,0.0009005514,0.0,0
ENSG00000091732.15,ZC3HC1,0.0008997417,0.0,0
ENSG00000154978.12,VOPP1,0.00089830515,0.0,0
ENSG00000196787.3,HIST1H2AG,0.0008934933,0.0,0
ENSG00000121594.11,CD80,0.00089238764,0.0,0
ENSG00000187527.10,ATP13A5,0.0008877131,0.00107295,2
ENSG00000161395.13,PGAP3,0.000885912,0.0,0
ENSG00000171051.8,FPR1,0.0008739923,0.0,0
ENSG00000233913.7,RPL10P9,0.0008731879,0.0,0
ENSG00000169297.7,NR0B1,0.0008727981,0.0,0
ENSG00000076826.9,CAMSAP3,0.0008699354,0.0,0
ENSG00000173914.11,RBM4B,0.00086918985,0.0,0
ENSG00000189350.12,TOGARAM2,0.0008690472,0.0,0
ENSG00000139644.12,TMBIM6,0.0008675952,0.0,0
ENSG00000162493.16,PDPN,0.00086699077,0.0,0
ENSG00000120306.9,CYSTM1,0.00086375396,0.0,0
ENSG00000225976.5,CKS1BP2,0.00086018146,0.0,0
ENSG00000073737.16,DHRS9,0.00085991237,0.0,0
ENSG00000267681.1,CTD-3199J23.6,0.0008585437,0.0,0
ENSG00000173193.13,PARP14,0.0008582658,0.0,0
ENSG00000255987.1,TOMM20P2,0.0008572338,0.0,0
ENSG00000137171.14,KLC4,0.00085560186,0.0,0
ENSG00000196566.2,RP11-57C13.3,0.00085419,0.0,0
ENSG00000132530.16,XAF1,0.00085379864,0.0,0
ENSG00000164944.11,KIAA1429,0.0008525366,0.00039859914,1
ENSG00000211632.4,IGKV3D-11,0.00085210183,0.0,0
ENSG00000132639.12,SNAP25,0.0008483604,0.0,0
ENSG00000229893.2,AC004549.6,0.00084635284,0.0,0
ENSG00000261691.1,LA16c-366D1.3,0.0008420786,0.0,0
ENSG00000117090.14,SLAMF1,0.00084145274,0.0,0
ENSG00000271806.1,RP5-892K4.1,0.00084098673,0.0,0
ENSG00000086506.2,HBQ1,0.0008405283,0.0,0
ENSG00000197746.13,PSAP,0.00083975,0.0,0
ENSG00000105290.11,APLP1,0.0008345429,0.0001709643,1
ENSG00000167131.16,CCDC103,0.00082654215,0.0,0
ENSG00000246477.3,AF131216.6,0.0008253039,0.00047382334,1
ENSG00000081189.15,MEF2C,0.0008215893,0.0,0
ENSG00000103241.6,FOXF1,0.0008200165,0.0,0
ENSG00000280704.1,U3,0.0008199084,0.0,0
ENSG00000176269.3,OR4F21,0.0008154814,0.0,0
ENSG00000265936.1,RP11-563H6.1,0.0008133947,0.0,0
ENSG00000211670.2,IGLV3-9,0.0008129863,0.0,0
ENSG00000091656.15,ZFHX4,0.0008115618,0.0,0
ENSG00000274554.1,RP11-240G22.5,0.0008062613,0.0,0
ENSG00000230409.3,TCEA1P2,0.000805723,0.0005344228,1
ENSG00000176054.6,RPL23P2,0.0008029064,0.0,0
ENSG00000166526.16,ZNF3,0.00080022134,0.0,0
ENSG00000196323.12,ZBTB44,0.0007966157,0.0,0
ENSG00000005073.5,HOXA11,0.00079639646,0.0,0
ENSG00000212994.5,RPS26P6,0.0007960736,0.0,0
ENSG00000100154.14,TTC28,0.00079441053,0.0,0
ENSG00000104969.9,SGTA,0.00079390465,0.0,0
ENSG00000259950.1,RP11-170L3.4,0.00079251477,0.0,0
ENSG00000178585.14,CTNNBIP1,0.00078617514,0.0,0
ENSG00000198715.11,GLMP,0.0007860085,0.0011936666,1
ENSG00000162736.15,NCSTN,0.00078554347,0.0,0
ENSG00000163209.14,SPRR3,0.000781416,0.00035037036,2
ENSG00000240463.1,RPS19P3,0.0007769097,0.0,0
ENSG00000134248.13,LAMTOR5,0.00077430985,0.0,0
ENSG00000233476.3,EEF1A1P6,0.00077347335,0.0,0
ENSG00000185437.13,SH3BGR,0.0007733051,0.0,0
ENSG00000202566.4,MIR421,0.0007714216,0.0006310327,1
ENSG00000215417.12,MIR17HG,0.0007708703,0.0,0
ENSG00000127080.9,IPPK,0.00076978555,0.0,0
ENSG00000117143.13,UAP1,0.0007652092,0.0,0
ENSG00000270016.1,RP11-932O9.8,0.0007647997,0.0,0
ENSG00000233016.6,SNHG7,0.0007613324,0.0,0
ENSG00000167525.13,PROCA1,0.00075413636,0.0,0
ENSG00000141084.10,RANBP10,0.00075302325,0.0,0
ENSG00000137757.10,CASP5,0.0007487543,0.0,0
ENSG00000238961.1,SNORA47,0.00074874633,0.0,0
ENSG00000127249.14,ATP13A4,0.0007483756,0.0,0
ENSG00000140368.12,PSTPIP1,0.00074755255,0.0,0
ENSG00000213079.9,SCAF8,0.0007471546,0.0,0
ENSG00000101082.13,SLA2,0.0007427334,0.0,0
ENSG00000171984.14,C20orf196,0.0007422071,0.0,0
ENSG00000147257.13,GPC3,0.00073642423,0.0,0
ENSG00000052344.15,PRSS8,0.00073324435,5.0497685e-05,1
ENSG00000115919.14,KYNU,0.00073273305,0.0,0
ENSG00000180879.13,SSR4,0.0007301089,0.0,0
ENSG00000162702.7,ZNF281,0.00072989665,0.0,0
ENSG00000188807.12,TMEM201,0.0007253677,3.966233e-05,1
ENSG00000145685.13,LHFPL2,0.00072480406,0.0,0
ENSG00000212452.1,SNORD69,0.00072029006,0.0,0
ENSG00000232186.1,RP11-311P8.2,0.0007196747,0.0,0
ENSG00000159335.15,PTMS,0.000716375,0.0,0
ENSG00000126775.8,ATG14,0.00071371597,0.0,0
ENSG00000085741.12,WNT11,0.0007093804,0.0,0
ENSG00000166689.15,PLEKHA7,0.00070919597,0.0,0
ENSG00000182324.6,KCNJ14,0.00070590293,0.0,0
ENSG00000173559.12,NABP1,0.00069980347,0.0,0
ENSG00000016082.14,ISL1,0.0006983113,0.0,0
ENSG00000108590.10,MED31,0.00069099123,0.0,0
ENSG00000128610.11,FEZF1,0.00068877405,0.0,0
ENSG00000156171.14,DRAM2,0.0006868557,0.0,0
ENSG00000123992.18,DNPEP,0.00068532303,0.0,0
ENSG00000244730.1,RP13-1056D16.2,0.00068291795,0.0,0
ENSG00000188677.14,PARVB,0.00067642675,7.175507e-05,1
ENSG00000166710.17,B2M,0.0006736747,0.0,0
ENSG00000260466.1,RP4-536B24.2,0.00067313353,0.0,0
ENSG00000111713.2,GYS2,0.00066983385,0.0,0
ENSG00000163867.16,ZMYM6,0.0006673714,0.0,0
ENSG00000154928.16,EPHB1,0.0006659881,0.0,0
ENSG00000259471.1,LINC01169,0.000663879,0.0,0
ENSG00000166575.16,TMEM135,0.0006622287,0.0,0
ENSG00000188157.14,AGRN,0.0006575477,0.0,0
ENSG00000172250.14,SERHL,0.0006544961,0.0,0
ENSG00000119522.16,DENND1A,0.00063388183,0.0,0
ENSG00000163249.11,CCNYL1,0.000631922,0.0,0
ENSG00000065923.9,SLC9A7,0.0006253446,0.0,0
ENSG00000100083.18,GGA1,0.0006249379,0.0,0
ENSG00000164985.14,PSIP1,0.0006180606,0.0008147114,1
ENSG00000213432.2,RPL17P34,0.0006168877,0.0,0
ENSG00000252481.1,SCARNA13,0.00061336206,0.0,0
ENSG00000234136.1,AC055764.1,0.00061333476,0.0,0
ENSG00000280198.1,RP11-384M20.1,0.0006118814,0.0,0
ENSG00000023330.14,ALAS1,0.0006108972,0.0,0
ENSG00000163701.18,IL17RE,0.0006065172,0.0,0
ENSG00000256745.1,RP11-680H20.1,0.00060634443,0.0,0
ENSG00000167487.11,KLHL26,0.00060507207,0.0,0
ENSG00000078699.21,CBFA2T2,0.00060253806,0.0,0
ENSG00000134461.15,ANKRD16,0.0005972758,0.0,0
ENSG00000157693.14,TMEM268,0.0005915095,0.0,0
ENSG00000273090.1,RP11-78I14.1,0.0005820302,0.0,0
ENSG00000273841.4,TAF9,0.00057963585,0.0,0
ENSG00000226701.1,RPL15P14,0.0005789612,0.0,0
ENSG00000114573.9,ATP6V1A,0.0005781121,0.0,0
ENSG00000241923.2,RPL14P3,0.0005712669,0.0005128494,1
ENSG00000211941.3,IGHV3-11,0.000569987,0.0,0
ENSG00000144560.14,VGLL4,0.0005698665,0.0,0
ENSG00000170482.16,SLC23A1,0.00056808954,0.0,0
ENSG00000279928.2,ABC7-43046700E7.1,0.0005658347,0.0,0
ENSG00000179674.3,ARL14,0.0005634571,0.0,0
ENSG00000156052.10,GNAQ,0.0005593674,0.0,0
ENSG00000072210.18,ALDH3A2,0.0005586196,0.0,0
ENSG00000205754.10,SLCO1B7,0.00055441837,0.0,0
ENSG00000008128.22,CDK11A,0.0005510138,0.0,0
ENSG00000146374.13,RSPO3,0.0005486675,0.0,0
ENSG00000090382.6,LYZ,0.00054749515,0.0,0
ENSG00000161013.16,MGAT4B,0.00054687983,0.0,0
ENSG00000109929.9,SC5D,0.0005462837,0.0,0
ENSG00000278601.1,RP11-348N5.9,0.00054244825,0.0,0
ENSG00000164978.17,NUDT2,0.0005410824,0.0,0
ENSG00000198879.11,SFMBT2,0.0005405972,0.0,0
ENSG00000057294.14,PKP2,0.0005391076,0.0,0
ENSG00000116035.2,VAX2,0.00053868693,0.0,0
ENSG00000100739.10,BDKRB1,0.00053865573,0.0,0
ENSG00000204514.9,ZNF814,0.0005359983,0.0,0
ENSG00000170027.6,YWHAG,0.0005252056,0.0,0
ENSG00000227495.1,AC109333.10,0.00052395486,0.0,0
ENSG00000198237.8,RP11-98J23.2,0.00052087096,0.0,0
ENSG00000171867.16,PRNP,0.0005160177,0.0,0
ENSG00000169884.13,WNT10B,0.0005147839,0.0,0
ENSG00000115556.13,PLCD4,0.00051029556,0.0,0
ENSG00000264673.1,RP11-92B11.3,0.0005020434,0.0,0
ENSG00000130768.14,SMPDL3B,0.0005018741,0.0,0
ENSG00000118946.11,PCDH17,0.00049774215,0.0,0
ENSG00000205923.3,CEMP1,0.00049499754,0.0,0
ENSG00000112799.8,LY86,0.00049062347,0.0,0
ENSG00000151466.11,SCLT1,0.00048451495,0.0,0
ENSG00000137460.8,FHDC1,0.00048020968,0.0,0
ENSG00000201998.1,SNORA23,0.00047906302,0.0,0
ENSG00000101152.10,DNAJC5,0.0004789324,0.0,0
ENSG00000170790.4,OR10A2,0.00047658518,0.0,0
ENSG00000164305.18,CASP3,0.0004720241,0.00037128845,1
ENSG00000213699.8,SLC35F6,0.00046459248,0.0,0
ENSG00000258645.2,HSPE1P2,0.00045658086,0.0,0
ENSG00000167755.14,KLK6,0.0004550675,0.0,0
ENSG00000103089.8,FA2H,0.00045296515,0.0,0
ENSG00000158125.9,XDH,0.0004421301,0.0,0
ENSG00000244122.2,UGT1A7,0.0004347473,0.00022165608,1
ENSG00000234203.1,RP5-1050D4.2,0.0004328228,0.0,0
ENSG00000220988.1,SNORD88C,0.0004319312,0.0,0
ENSG00000214541.3,RPS4XP3,0.00042647848,0.0,0
ENSG00000131899.10,LLGL1,0.00042269332,0.0,0
ENSG00000263272.1,CTC-524C5.2,0.00042155187,0.0,0
ENSG00000198873.11,GRK5,0.00042118964,0.0,0
ENSG00000143543.14,JTB,0.0004158059,0.0,0
ENSG00000197935.6,ZNF311,0.00040719367,0.0,0
ENSG00000229204.3,PTGES3P3,0.00040271468,0.0,0
ENSG00000231292.6,IGKV1OR2-108,0.00039919297,0.0,0
ENSG00000128833.12,MYO5C,0.00039826793,0.0,0
ENSG00000090097.21,PCBP4,0.00039673687,0.0,0
ENSG00000169271.2,HSPB3,0.00038268024,0.0,0
ENSG00000131849.11,ZNF132,0.00038200547,0.0,0
ENSG00000223802.7,CERS1,0.0003812782,0.0,0
ENSG00000163931.15,TKT,0.0003672546,0.0,0
ENSG00000152591.12,DSPP,0.00033885686,0.0,0
ENSG00000189339.11,SLC35E2B,0.00033346182,0.0,0
ENSG00000102098.17,SCML2,0.00033326054,0.000896854,2
ENSG00000269855.2,RNF225,0.00032913173,0.00084450265,1
ENSG00000137101.12,CD72,0.00032821795,0.0,0
ENSG00000130762.14,ARHGEF16,0.000323959,0.0,0
ENSG00000198155.5,ZNF876P,0.00031322797,0.0,0
ENSG00000135709.12,KIAA0513,0.0003126636,0.0,0
ENSG00000087111.20,PIGS,0.00031140863,0.0,0
ENSG00000137434.11,C6orf52,0.0003112057,0.0,0
ENSG00000147140.15,NONO,0.00031109943,0.0,0
ENSG00000184349.12,EFNA5,0.00030995393,0.0,0
ENSG00000140943.16,MBTPS1,0.0002969419,0.0,0
ENSG00000101470.9,TNNC2,0.00029621142,0.0013804279,1
ENSG00000149177.12,PTPRJ,0.0002955986,0.0,0
ENSG00000104522.15,TSTA3,0.0002857495,0.0,0
ENSG00000144406.18,UNC80,0.00028252217,0.0,0
ENSG00000147138.1,GPR174,0.00027616252,0.0,0
ENSG00000073614.12,KDM5A,0.00027494808,0.0,0
ENSG00000009950.15,MLXIPL,0.00026685343,0.0,0
ENSG00000258429.1,PDF,0.0002612601,0.0,0
ENSG00000138413.13,IDH1,0.00026099145,0.0,0
ENSG00000160200.17,CBS,0.00025665754,0.0,0
ENSG00000241769.7,LINC00893,0.00025342032,0.00061876804,1
ENSG00000139832.4,RAB20,0.00025208134,0.0,0
ENSG00000162572.20,SCNN1D,0.00025089472,0.0,0
ENSG00000242435.1,UPK3BP1,0.00024966878,0.0,0
ENSG00000212304.1,SNORD12,0.00024765468,0.0,0
ENSG00000197121.14,PGAP1,0.00024585478,0.0,0
ENSG00000119669.4,IRF2BPL,0.00024151802,0.0,0
ENSG00000149403.12,GRIK4,0.00024131124,0.0,0
ENSG00000253132.1,IGHV3-62,0.00024002345,0.0005510334,1
ENSG00000096746.17,HNRNPH3,0.00023936025,0.0,0
ENSG00000123892.11,RAB38,0.00023407383,0.0,0
ENSG00000213443.2,RP11-75L1.2,0.00023053554,0.0,0
ENSG00000158481.12,CD1C,0.000228311,0.0,0
ENSG00000177685.16,CRACR2B,0.00022665059,0.0012440002,2
ENSG00000256879.1,RP11-284H19.1,0.00022407083,0.0002645938,1
ENSG00000169629.11,RGPD8,0.00022390291,0.0,0
ENSG00000167578.17,RAB4B,0.0002217251,0.0,0
ENSG00000102837.6,OLFM4,0.0002202736,0.0,0
ENSG00000132669.12,RIN2,0.00021896909,0.0,0
ENSG00000197142.10,ACSL5,0.00021789242,0.0,0
ENSG00000253910.2,PCDHGB2,0.0002167393,0.0,0
ENSG00000168612.4,ZSWIM1,0.00021530996,0.0,0
ENSG00000104870.12,FCGRT,0.0002145247,0.0,0
ENSG00000141524.15,TMC6,0.00020592834,0.0,0
ENSG00000232956.8,SNHG15,0.00020357134,0.0,0
ENSG00000067221.13,STOML1,0.00019843274,0.0,0
ENSG00000113657.12,DPYSL3,0.00019827991,0.0,0
ENSG00000134343.12,ANO3,0.0001919004,0.0,0
ENSG00000167378.8,IRGQ,0.00018900412,0.0,0
ENSG00000218537.1,MIF-AS1,0.00018815527,0.0,0
ENSG00000146463.11,ZMYM4,0.0001819178,0.0,0
ENSG00000135114.12,OASL,0.00017939025,0.0,0
ENSG00000120251.18,GRIA2,0.00017753063,0.0,0
ENSG00000109458.8,GAB1,0.00017600188,0.0,0
ENSG00000088038.17,CNOT3,0.0001709748,0.0,0
ENSG00000179627.9,ZBTB42,0.00014895585,0.00057505356,2
ENSG00000152582.13,SPEF2,0.00014634228,0.0,0
ENSG00000244398.1,RP11-466H18.1,0.000140066,0.0,0
ENSG00000272153.1,RP1-286D6.5,0.00014003244,0.0,0
ENSG00000103154.9,NECAB2,0.00013708368,0.0,0
ENSG00000224448.1,GS1-259H13.7,0.0001304128,0.0,0
ENSG00000117877.10,CD3EAP,0.00012887087,0.0,0
ENSG00000180015.12,RP11-756P10.3,0.00012413891,0.0,0
ENSG00000173137.11,ADCK5,0.00011742172,0.0,0
ENSG00000174428.16,GTF2IRD2B,0.00010534084,0.0,0
ENSG00000177946.5,CENPBD1,8.7992266e-05,0.0,0
ENSG00000170004.16,CHD3,8.6721375e-05,0.0,0
ENSG00000228325.5,IGKV3D-7,8.313591e-05,0.0,0
ENSG00000148677.6,ANKRD1,7.7770004e-05,0.0,0
ENSG00000236397.3,DDX11L2,7.582177e-05,0.0,0
ENSG00000211952.3,IGHV4-28,6.905992e-05,0.0,0
ENSG00000211745.3,TRBV4-2,6.6791756e-05,0.0,0
ENSG00000166140.17,ZFYVE19,6.0616312e-05,0.0,0
ENSG00000172638.12,EFEMP2,4.2188596e-05,0.0,0
ENSG00000108588.13,CCDC47,4.1470208e-05,0.0,0
ENSG00000198355.4,PIM3,3.703375e-05,0.0,0
ENSG00000157020.17,SEC13,3.387208e-05,0.0,0
ENSG00000270550.1,IGHV3-30,0.0,0.0,0
ENSG00000176903.4,PNMA1,0.0,8.8345e-05,1
ENSG00000100596.6,SPTLC2,0.0,0.0,0
ENSG00000100591.7,AHSA1,0.0,0.0,0
ENSG00000151445.15,VIPAS39,0.0,0.0,0
ENSG00000211947.2,IGHV3-21,0.0,0.0,0
ENSG00000165555.9,NOXRED1,0.0,0.0,0
ENSG00000211970.3,IGHV4-61,0.0,0.0,0
ENSG00000100601.9,ALKBH1,0.0,0.0,0
ENSG00000156030.13,ELMSAN1,0.0,0.0,0
ENSG00000119673.14,ACOT2,0.0,0.0,0
ENSG00000100583.4,SAMD15,0.0,0.0,0
ENSG00000258944.1,RP4-647C14.3,0.0,0.0,0
ENSG00000211956.2,IGHV4-34,0.0,0.0,0
ENSG00000119608.12,PROX2,0.0,0.0,0
ENSG00000063761.15,ADCK1,0.0,0.0,0
ENSG00000133961.19,NUMB,0.0,0.0,0
ENSG00000211949.3,IGHV3-23,0.0,0.0,0
ENSG00000119689.14,DLST,0.0,0.0,0
ENSG00000119630.13,PGF,0.0,0.0005438226,1
ENSG00000258732.1,RP11-603B24.1,0.0,0.0,0
ENSG00000119705.9,SLIRP,0.0,0.0,0
ENSG00000258646.1,RP11-950C14.3,0.0,0.0,0
ENSG00000231475.3,IGHV4-31,0.0,0.0,0
ENSG00000177465.4,ACOT4,0.0,0.0,0
ENSG00000211950.2,IGHV1-24,0.0,0.0,0
ENSG00000100603.13,SNW1,0.0,0.0,0
ENSG00000184227.7,ACOT1,0.0,0.0,0
ENSG00000119684.15,MLH3,0.0,0.0,0
ENSG00000119681.11,LTBP2,0.0,0.0,0
ENSG00000119718.10,EIF2B2,0.0,0.0,0
ENSG00000258425.1,CTD-2207P18.1,0.0,0.0,0
ENSG00000239272.1,RPL21P10,0.0,0.0,0
ENSG00000170468.7,RIOX1,0.0,0.0,0
ENSG00000187105.8,HEATR4,0.0,0.0,0
ENSG00000198208.11,RPS6KL1,0.0,0.0,0
ENSG00000199480.1,RNA5SP389,0.0,0.0,0
ENSG00000165898.13,ISCA2,0.0,0.0,0
ENSG00000119661.14,DNAL1,0.0,0.0,0
ENSG00000278263.2,RP11-294C11.2,0.0,0.0,0
ENSG00000165548.10,TMEM63C,0.0,8.3284875e-05,1
ENSG00000140043.11,PTGR2,0.0,0.0,0
ENSG00000187097.12,ENTPD5,0.0,0.0,0
ENSG00000119650.12,IFT43,0.0,0.0,0
ENSG00000211976.2,IGHV3-73,0.0,0.0,0
ENSG00000156127.6,BATF,0.0,0.0,0
ENSG00000119655.10,NPC2,0.0,0.0,0
ENSG00000224650.2,IGHV3-74,0.0,0.0,0
ENSG00000211968.3,IGHV1-58,0.0,0.0,0
ENSG00000224373.3,IGHV4-59,0.0,0.0,0
ENSG00000100580.7,TMED8,0.0,0.0,0
ENSG00000119699.7,TGFB3,0.0,0.0,0
ENSG00000119616.11,FCF1,0.0,0.0,0
ENSG00000211966.2,IGHV5-51,0.0,0.0,0
ENSG00000258876.1,RP11-270M14.5,0.0,0.0,0
ENSG00000211965.4,IGHV3-49,0.0,0.0,0
ENSG00000089916.17,GPATCH2L,0.0,0.0,0
ENSG00000119688.20,ABCD4,0.0,0.0,0
ENSG00000119636.15,BBOF1,0.0,0.0,0
ENSG00000224721.1,AC007182.6,0.0,0.0,0
ENSG00000211973.2,IGHV1-69,0.0,0.0,0
ENSG00000225698.3,IGHV3-72,0.0,0.0,0
ENSG00000274576.2,IGHV2-70,0.0,0.0,0
ENSG00000211974.3,IGHV2-70D,0.0,0.0,0
ENSG00000119686.9,FLVCR2,0.0,0.0,0
ENSG00000280411.1,IGHV1-69D,0.0,0.0,0
ENSG00000281990.1,IGHV1-69-2,0.0,0.0,0
ENSG00000211967.3,IGHV3-53,0.0,0.0,0
ENSG00000133935.6,C14orf1,0.0,0.0,0
ENSG00000205659.10,LIN52,0.0,0.0,0
ENSG00000282600.2,IGHV3-69-1,0.0,8.736097e-05,1
ENSG00000119685.19,TTLL5,0.0,0.0,0
ENSG00000242951.1,RP11-507E23.1,0.0,0.0,0
ENSG00000254395.1,IGHV4-55,0.0,0.0,0
ENSG00000242952.1,RPSAP3,0.0,0.0,0
ENSG00000071246.10,VASH1,0.0,0.0,0
ENSG00000211978.2,IGHV5-78,0.0,0.0,0
ENSG00000198894.7,CIPC,0.0,0.0,0
ENSG00000119640.8,ACYP1,0.0,0.0,0
ENSG00000180229.12,HERC2P3,0.0,0.0,0
ENSG00000119703.13,ZC2HC1C,0.0,0.0,0
ENSG00000259337.4,IGHV1OR15-2,0.0,0.00020816791,1
ENSG00000119638.12,NEK9,0.0,0.0,0
ENSG00000211957.2,IGHV3-35,0.0,0.0,0
ENSG00000119725.18,ZNF410,0.0,0.0,0
ENSG00000211946.3,IGHV3-20,0.0,7.919791e-05,1
ENSG00000100577.18,GSTZ1,0.0,0.0,0
ENSG00000258978.1,HIF1AP1,0.0,0.0,0
ENSG00000009830.11,POMT2,0.0,0.0,0
ENSG00000211959.2,IGHV4-39,0.0,0.0,0
ENSG00000223648.4,IGHV3-64,0.0,0.0,0
ENSG00000170348.8,TMED10,0.0,0.0,0
ENSG00000232216.1,IGHV3-43,0.0,0.0001168555,1
ENSG00000140044.12,JDP2,0.0,0.0,0
ENSG00000211961.3,IGHV1-45,0.0,0.0,0
ENSG00000241081.1,RP11-488C13.1,0.0,0.0,0
ENSG00000258891.1,RP5-1021I20.5,0.0,0.0,0
ENSG00000258769.1,RAP1AP,0.0,0.0,0
ENSG00000156050.8,FAM161B,0.0,0.0,0
ENSG00000119723.16,COQ6,0.0,0.0,0
ENSG00000283944.1,MIR4709,0.0,9.4674484e-05,1
ENSG00000211979.2,IGHV7-81,0.0,0.0,0
ENSG00000283906.1,IGHV4-80,0.0,0.0,0
ENSG00000211962.2,IGHV1-46,0.0,0.0,0
ENSG00000170345.9,FOS,0.0,0.0,0
ENSG00000211964.3,IGHV3-48,0.0,9.49253e-05,1
ENSG00000013523.9,ANGEL1,0.0,0.0,0
ENSG00000211972.2,IGHV3-66,0.0,0.0,0
ENSG00000119596.17,YLPM1,0.0,0.0,0
ENSG00000166165.12,CKB,0.0,0.0,0
ENSG00000253883.1,IGHV3-19,0.0,0.0,0
ENSG00000205476.8,CCDC85C,0.0,0.0,0
ENSG00000066629.16,EML1,0.0,0.0,0
ENSG00000196405.12,EVL,0.0,0.0011751518,1
ENSG00000168350.7,DEGS2,0.0,0.00011890931,1
ENSG00000100811.12,YY1,0.0,0.0,0
ENSG00000197119.12,SLC25A29,0.0,0.0,0
ENSG00000184887.13,BTBD6,0.0,0.0,0
ENSG00000185024.16,BRF1,0.0,0.0,0
ENSG00000140107.10,SLC25A47,0.0,6.1276376e-05,1
ENSG00000183828.14,NUDT14,0.0,0.0,0
ENSG00000258666.1,RP11-638I2.8,0.0,0.0,0
ENSG00000258581.2,RP11-638I2.10,0.0,0.0,0
ENSG00000176473.13,WDR25,0.0,0.0,0
ENSG00000258500.2,CTD-2062F14.2,0.0,0.0,0
ENSG00000273778.1,MIR6765,0.0,0.0,0
ENSG00000184916.8,JAG2,0.0,0.0,0
ENSG00000183484.11,GPR132,0.0,0.0,0
ENSG00000185559.13,DLK1,0.0,0.0,0
ENSG00000170779.10,CDCA4,0.0,0.0,0
ENSG00000214548.14,MEG3,0.0,0.0,0
ENSG00000254656.1,RTL1,0.0,0.0,0
ENSG00000275662.1,SNORD112,0.0,0.0,0
ENSG00000201672.1,SNORD113-4,0.0,0.0,0
ENSG00000200215.3,SNORD113-6,0.0,0.0,0
ENSG00000182218.9,HHIPL1,0.0,0.00021621566,1
ENSG00000090061.17,CCNK,0.0,0.0,0
ENSG00000100767.15,PAPLN,0.0,0.0,0
ENSG00000183576.12,SETD3,0.0,0.0,0
ENSG00000240914.1,RPL15P2,0.0,0.0,0
ENSG00000211890.3,IGHA2,0.0,0.0,0
ENSG00000100697.14,DICER1,0.0,0.0,0
ENSG00000165959.11,CLMN,0.0,0.0,0
ENSG00000176438.12,SYNE3,0.0,0.0,0
ENSG00000182512.4,GLRX5,0.0,0.0,0
ENSG00000227051.6,C14orf132,0.0,0.0,0
ENSG00000184986.10,TMEM121,0.0,0.0,0
ENSG00000258788.3,CKS1BP1,0.0,0.0,0
ENSG00000185347.17,C14orf80,0.0,1.7077946e-06,1
ENSG00000213145.9,CRIP1,0.0,0.0,0
ENSG00000182809.10,CRIP2,0.0,0.0,0
ENSG00000182979.17,MTA1,0.0,0.0,0
ENSG00000066739.11,ATG2B,0.0,0.0,0
ENSG00000100744.14,GSKIP,0.0,0.0,0
ENSG00000226174.6,TEX22,0.0,0.0,0
ENSG00000140057.8,AK7,0.0,0.0,0
ENSG00000090060.17,PAPOLA,0.0,0.0,0
ENSG00000179364.13,PACS2,0.0,0.0,0
ENSG00000100749.7,VRK1,0.0,0.0,0
ENSG00000232573.1,RPL3P4,0.0,0.0007050982,1
ENSG00000234648.1,AL162151.3,0.0,0.0,0
ENSG00000127152.17,BCL11B,0.0,0.0,0
ENSG00000200632.1,SNORD113-7,0.0,0.00012679861,1
ENSG00000140104.13,C14orf79,0.0,0.0,0
ENSG00000196136.17,SERPINA3,0.0,0.0,0
ENSG00000166183.15,ASPG,0.0,0.0,0
ENSG00000100865.14,CINP,0.0,0.0,0
ENSG00000196663.15,TECPR2,0.0,0.0,0
